h,T,lambda,M,s
18533.0965,-73318618.59,0.0002548,1.852740376,-0.000987888
22096.18925,-62814521.59,0.0002549,1.85740089,-0.000809753
4308.924438,-76653569.83,1.70E-06,0.148886754,-0.001297513
3617.251877,-19056153.91,2.41E-04,1.740483573,-8.22857E-05
7746.27836,-81079530.88,5.40E-06,0.26373826,-0.001368829
19849.41892,-71897316,0.0002548,1.854394515,-0.000963799
12776.49001,-95667505.99,0.0001898,1.461389411,-0.001431683
28302.80287,-49253872.12,0.0002549,1.865383351,-0.000579911
30819.44718,-81711143.24,0.0002549,1.86854586,-0.001130035
10681.05071,-73398452.77,0.0002443,1.780653204,-0.000999742
20419.58439,-116546934.8,0.0002547,1.854562007,-0.001720672
18291.47161,-56746323.1,0.0002549,1.852436741,-0.000706902
23438.73667,-28594714.9,0.000255,1.859087985,-0.000229656
12787.89108,-7829139.616,0.0002549,1.845703738,0.000122203
9277.831664,-8741005.784,0.0002549,1.841292867,0.000106747
2762.177909,-115353500.6,8.00E-07,0.085455055,-0.001954344
21841.41339,-34415003.57,0.0002549,1.85726373,-0.000328405
3040.528969,-109179772.9,8.00E-07,0.095686841,-0.001849705
585.0692999,-68820418.3,1.00E-07,0.02306122,-0.001166348
7974.858321,-66159640.22,6.81E-05,0.673762503,-0.00105325
26118.5678,-44937294.74,0.000255,1.86263856,-0.000506649
14339.73327,-63964435,0.0002548,1.84747084,-0.000829343
6225.938897,-115012553,2.70E-06,0.188261746,-0.001946665
29681.64552,-69953210.67,0.000255,1.866933056,-0.000930648
17167.28546,-52655495.3,0.0002549,1.851207047,-0.000637566
15453.48754,-107279479,0.0002465,1.801839425,-0.001571796
26134.23832,-87237147.41,0.0002549,1.862475252,-0.001223696
10317.94953,-36436597.82,0.0002548,1.842416918,-0.000362769
14589.70606,-51425528.88,0.0002549,1.847784965,-0.000616719
30322.52234,-76999059.57,0.0002549,1.867738405,-0.001050169
29652.55513,-91429008.02,0.0002549,1.8668965,-0.001294744
501.5557727,-51085917.78,1.00E-07,0.021309274,-0.000865763
9529.0678,-98864532.87,6.80E-06,0.30221258,-0.00166887
6479.763552,-104426153.1,3.10E-06,0.202488711,-0.001766835
31398.27073,-88465745.09,0.0002549,1.869090231,-0.001244519
25546.902,-50312490.98,0.000255,1.861737184,-0.000597754
16885.9219,-89615819.67,0.0002547,1.850487475,-0.001264212
2689.525208,-9769905.235,2.46E-04,1.773721757,8.05084E-05
31854.81111,-113119306.7,0.0002549,1.869663936,-0.001662376
16572.98916,-43419968.3,0.0002549,1.850277232,-0.000481032
1082.849726,-42026208.03,1.00E-07,0.044548749,-0.000712209
8731.457926,-80676805.98,1.14E-05,0.327013274,-0.001356003
26626.06807,-15674041.32,0.0002549,1.863276304,-1.07617E-05
31279.70014,-72005909.54,0.0002549,1.86912423,-0.000965539
1559.394955,-21789777.31,6.40E-06,0.110112593,-0.000362918
22927.11487,-105541178.2,0.0002549,1.858079062,-0.001533934
31898.26972,-85529653.6,0.0002549,1.869718548,-0.001194755
19486.2179,-61931356.68,0.0002549,1.853938104,-0.000794784
1918.794966,-102784796.2,4.00E-07,0.063167229,-0.001741715
927.8755575,-64474883.71,1.00E-07,0.035570003,-0.001092695
11139.92377,-95849071.76,2.27E-05,0.438558841,-0.001601861
15546.419,-73591993.93,0.0002548,1.848804206,-0.000992522
23286.84956,-67483945.12,0.0002549,1.858714118,-0.000888896
29908.7593,-86988370.34,0.0002549,1.867218455,-0.001219479
23227.06156,-58787642.13,0.0002549,1.858821986,-0.000741501
1748.285091,-5994797.114,0.0002233,1.61534196,0.000121693
23017.26378,-16854256.76,0.000255,1.858558347,-3.06654E-05
31251.30783,-48270352.34,0.000255,1.869088552,-0.000563142
14712.28992,-28368194.96,0.0002549,1.848122009,-0.000225917
8955.529292,-113877560.1,5.40E-06,0.26983285,-0.001924728
27120.26894,-115316632.7,0.0002549,1.863531335,-0.001699619
25744.89978,-27060932.38,0.000255,1.861985995,-0.00020366
14894.21013,-18974575.34,0.0002549,1.848533616,-6.6703E-05
16564.72832,-75712797.41,0.0002548,1.850083852,-0.001028468
10972.73134,-51370705.54,0.0002548,1.843239741,-0.00061589
7878.595616,-11933991.11,0.0002549,1.839534535,5.2629E-05
5194.277157,-90188981.84,2.10E-06,0.170495321,-0.001526527
6162.460847,-62291935.35,6.60E-06,0.242349977,-0.001049196
11306.14876,-113069547.1,8.30E-06,0.341411726,-0.001908133
19963.11036,-103737848,0.0002548,1.854354384,-0.001503469
19928.29941,-106481114.6,0.0002547,1.85431064,-0.001550065
16309.46417,-109953200.7,0.0002519,1.832012077,-0.001611714
2301.468693,-100515675,5.00E-07,0.075360111,-0.001703156
7148.635474,-25099634.09,0.0002549,1.83825124,-0.000170518
17213.08158,-44919311.11,0.0002549,1.851264596,-0.000506444
27249.69258,-119973651.7,0.0002549,1.863510974,-0.001778552
30635.28894,-85159927.31,0.0002549,1.868131439,-0.001188489
14968.27875,-96173965.47,0.0002538,1.842770694,-0.001376267
15286.23917,-85069589.96,0.0002547,1.848294255,-0.001187157
23749.50023,-42187809.74,0.000255,1.859478502,-0.000460048
2094.934895,-47354530.54,4.00E-07,0.082237573,-0.000802219
27464.91458,-105938892.2,0.0002548,1.86396443,-0.001540774
15797.15644,-72172633.14,0.0002548,1.849119292,-0.000968465
25970.86458,-66787068.36,0.0002549,1.862269951,-0.000877084
14300.62018,-107743532,0.000175,1.381686689,-0.001651162
11992.74835,-44459352.71,0.0002548,1.844521532,-0.000498748
15819.86574,-3052458.035,0.0002549,1.84969683,0.000203163
20263.55556,-3701313.754,0.0002549,1.855280935,0.000192166
4886.668111,-34344662.87,1.99E-04,1.470323768,-0.000383413
25505.58121,-45400977.86,0.000255,1.861868259,-0.000514508
20147.39664,-15104965.03,0.000255,1.854951965,-1.01636E-06
16117.19995,-102617785.3,0.0002542,1.846410471,-0.001485084
26980.80161,-110349245.6,0.0002548,1.863539075,-0.001615526
4588.572862,-109842068.1,1.40E-06,0.142101171,-0.00186033
27649.7956,-24304432.18,0.0002549,1.864379758,-0.00015704
10991.28781,-35813442.89,0.0002549,1.84344606,-0.000352108
3788.61965,-63350488.76,1.40E-06,0.13816792,-0.001072337
20713.56836,-18309149.85,0.000255,1.855663438,-5.53246E-05
18645.55757,-4730019.402,0.0002549,1.853247699,0.00017473
11404.19861,-85260474.78,0.0001938,1.477049939,-0.001251293
676.1320787,-48670873.88,1.00E-07,0.028116653,-0.00082483
20027.70676,-52669080.22,0.0002549,1.854801559,-0.000637796
22641.89133,-63368347.63,0.0002549,1.85808664,-0.00081914
24928.4902,-98268790.4,0.0002549,1.860777065,-0.001410673
21314.02929,-75902947.85,0.0002549,1.856417999,-0.001031591
4923.624657,-50758888.66,7.40E-06,0.218467209,-0.00085292
12585.05353,-19819648.51,0.0002549,1.845448845,-8.10262E-05
13752.40514,-92851600.94,0.0002507,1.822393782,-0.001323056
4348.223846,-99852843.11,1.40E-06,0.139054139,-0.001691021
3144.70953,-10052217.35,0.000252,1.814553759,8.16234E-05
8386.986465,-100551374.3,5.10E-06,0.264177398,-0.001699161
20912.8854,-104053923.6,0.0002548,1.855547907,-0.001508826
10502.0824,-54499851.49,0.0002548,1.842282306,-0.000668926
18936.46643,-9318929.049,0.000255,1.853430266,9.70521E-05
12442.54444,-80034133.45,0.0002532,1.835753762,-0.001103311
30333.34871,-14138047.02,0.000255,1.86775201,1.53721E-05
12879.00364,-58142254.18,0.0002548,1.845452233,-0.000730662
4080.163589,-83383143.33,1.40E-06,0.138168285,-0.001411874
11593.43174,-33124686.48,0.0002549,1.844202736,-0.000306535
22588.39144,-38595836.34,0.0002549,1.85801941,-0.000399267
30251.66892,-32654466.04,0.0002549,1.867649368,-0.000298566
28366.73685,-82766183.39,0.0002549,1.865280693,-0.001147917
8451.032448,-81309193.58,7.90E-06,0.297929881,-0.001370222
20412.82902,-59866599.1,0.0002549,1.855285517,-0.000759788
21529.45245,-106597194.1,0.0002548,1.856322708,-0.001551932
3628.650062,-48530162.35,1.70E-06,0.141992896,-0.000820845
16194.86804,-69521995.79,0.0002548,1.849802071,-0.000923539
28973.03429,-66373213.24,0.000255,1.866042589,-0.00086997
17638.08939,-52366592.84,0.0002548,1.851798677,-0.000632769
22312.22242,-56542730.53,0.0002549,1.857672366,-0.000703451
2769.20791,-107642382.7,8.00E-07,0.087842889,-0.001823647
10726.92143,-102167646.8,8.90E-06,0.339951847,-0.001722755
12737.80899,-55844472.67,0.0002549,1.845457803,-0.000691616
18381.736,-64643770.84,0.0002548,1.852733171,-0.000840857
15360.26816,-91812074.94,0.0002546,1.847655282,-0.001301537
25989.13251,-40584262.51,0.000255,1.862475907,-0.000432869
26547.12778,-40116948.53,0.000255,1.863177105,-0.000424948
22766.98246,-19944578.51,0.000255,1.858243834,-8.30437E-05
28151.05728,-64059295.84,0.000255,1.865009662,-0.000830751
21905.54377,-68368292.02,0.0002549,1.857161318,-0.000903885
3748.670406,-50067909.62,2.00E-06,0.145071718,-0.000846609
17175.65111,-117625177,0.0002499,1.82321856,-0.001743747
981.6814107,-68918752.19,1.00E-07,0.036918617,-0.001168014
25292.052,-68006292.33,0.0002549,1.86141693,-0.000897749
4155.463206,-26574874.91,2.20E-04,1.605922909,-0.000230522
14200.209,-18852206.26,0.0002549,1.847478509,-6.46289E-05
31296.68928,-109027838.5,0.0002549,1.86896258,-0.001593029
21784.39204,-255472.2056,0.0002549,1.857192074,0.00025057
13018.76737,-35457835.14,0.0002549,1.845810866,-0.00034608
17961.90435,-2261590.559,0.0002549,1.852388595,0.000216568
8951.291689,-96591811.35,6.20E-06,0.285565525,-0.001630949
15392.49966,-70671668.31,0.0002548,1.848610786,-0.000943025
8802.879642,-51935682.97,0.0002537,1.833376025,-0.000626566
7160.980869,-39656074.66,0.0002535,1.830580754,-0.000418637
31548.23027,-78250563.87,0.000255,1.869278675,-0.001071281
4198.400527,-88779787.44,1.40E-06,0.139048866,-0.001503342
28551.32528,-94964962.31,0.0002549,1.865512653,-0.001354676
30694.57986,-21680471.43,0.0002549,1.868388947,-0.000112566
22285.10579,-37089967.14,0.0002549,1.85782129,-0.000373744
13804.24349,-40763515.52,0.0002549,1.846797924,-0.000436007
22022.24858,-19346709.79,0.000255,1.857307974,-7.29103E-05
5607.490005,-102528443.1,2.40E-06,0.17668758,-0.00173537
26177.56563,-17223863.36,0.0002549,1.862529699,-3.70299E-05
18175.22813,-88702089.04,0.0002548,1.852107665,-0.001248625
30301.56912,-23550072.38,0.0002549,1.867712075,-0.000144254
7858.32798,-51293350.59,0.0002464,1.786622066,-0.000622979
19837.70809,-47568955.03,0.0002549,1.854562799,-0.000551353
24988.46227,-20219205.83,0.0002549,1.861218428,-8.77984E-05
13770.73436,-41577154.63,0.0002549,1.846755815,-0.000449798
23491.67133,-93889665.96,0.0002548,1.858971505,-0.00133655
12221.9649,-49664743,0.0002548,1.844809574,-0.000586975
4323.541897,-51102902.9,2.90E-06,0.170682123,-0.000863251
23339.52772,-31564802.32,0.000255,1.858963316,-0.000279997
28662.08213,-100750020,0.0002549,1.865651835,-0.001452727
7959.005655,-53955879.07,0.0002397,1.746305581,-0.000674806
29130.03854,-117908859.7,0.0002549,1.866056886,-0.001743555
24282.48336,-51765225.47,0.0002549,1.860148269,-0.000622477
12333.9241,-4765439.062,0.0002549,1.845133266,0.00017413
13803.13516,-6261368.33,0.0002549,1.846979531,0.000148775
18734.78217,-11485499.46,0.000255,1.853176822,6.03305E-05
5402.68264,-22577994.73,0.0002544,1.833678211,-0.000128278
13978.91071,-100951388.7,0.0002277,1.689454417,-0.00148334
765.2725074,-5479642.532,8.67E-05,0.64658567,-6.1753E-06
21831.59725,-94868862.64,0.0002549,1.856885394,-0.001353047
20382.41824,-43734512.03,0.0002549,1.855247302,-0.000486363
25639.08439,-96209236.13,0.0002549,1.861670024,-0.001375765
23274.19871,-23172444.07,0.000255,1.858881221,-0.000137753
13830.38374,-84864987.37,0.0002544,1.844634773,-0.00118399
363.1455378,-14057366.76,2.60E-06,0.035226342,-0.00023566
17327.03215,-28626725.06,0.0002549,1.851407791,-0.000230299
20456.35666,-53636871.61,0.0002549,1.855340216,-0.0006542
24615.52012,-22655158.66,0.000255,1.860566775,-0.000128986
14070.00215,-25938854.35,0.0002549,1.847314886,-0.000184742
167.0132714,-26642492.07,1.00E-07,0.008810875,-0.000451468
29407.92415,-107008487.3,0.0002549,1.866589087,-0.001558803
10450.29908,-77485956.9,0.0002023,1.524346233,-0.001111021
14974.83312,-114062955.1,0.0001501,1.23851293,-0.00178317
14772.38387,-85995710.22,0.0002547,1.847282525,-0.001202854
10720.23666,-11634857.32,0.0002549,1.843105447,5.7699E-05
13784.43289,-76083103.11,0.0002547,1.846224029,-0.001034844
12601.98916,-65770266.19,0.0002548,1.845104127,-0.00085995
8662.044665,-58547540.53,0.000243,1.767868046,-0.000749331
6468.397918,-62354286.57,1.03E-05,0.274393429,-0.001046552
30717.49459,-794979.4957,0.000255,1.868234742,0.000241526
4569.437411,-50650228.71,4.30E-06,0.187278124,-0.000854178
23527.07095,-47879738.66,0.0002549,1.859381989,-0.000556621
30018.64238,-101217542.1,0.0002549,1.867173539,-0.001460652
7600.483222,-100633658.8,4.10E-06,0.239582049,-0.001701555
8132.007038,-10542990.65,0.0002548,1.839852981,7.61052E-05
19915.63074,-96353942.34,0.0002549,1.85447772,-0.001378218
16226.70399,-30505872.11,0.0002549,1.850025078,-0.000262149
20301.0518,-47834435.43,0.0002549,1.855145054,-0.000555853
7979.330291,-11202162.2,0.0002549,1.839661122,6.50328E-05
30464.52088,-36354644.73,0.000255,1.868099846,-0.00036118
27076.09652,-84184208.66,0.0002549,1.863658826,-0.001171951
30902.21573,-62011505.98,0.0002549,1.86846687,-0.000796142
1535.876724,-39294252.74,4.00E-07,0.06305204,-0.000665604
3989.593096,-107945858.8,1.10E-06,0.124878471,-0.001828491
2902.744615,-48780594.47,1.10E-06,0.112715696,-0.00082569
11096.63685,-12470102.58,0.0002549,1.843578445,4.35423E-05
21666.89313,-33077331.6,0.0002549,1.856861421,-0.000305733
27707.47731,-48804913.98,0.0002549,1.864635243,-0.000572302
31846.77762,-68753129.18,0.0002549,1.869653841,-0.000910407
9426.697531,-43065183.76,0.0002548,1.840930937,-0.000475118
16178.01283,-112746372.7,0.0002458,1.798906891,-0.001665155
3548.614772,-106808934.6,1.10E-06,0.111880321,-0.001809221
31725.89356,-116587797.3,0.0002549,1.869318934,-0.001721164
3772.802432,-23633886.08,0.0002179,1.589704043,-0.000182674
20912.2801,-93208332.99,0.0002548,1.855730146,-0.001325002
28515.58088,-55037669.22,0.0002549,1.865650736,-0.000677942
31512.3519,-79643102.08,0.000255,1.869233589,-0.001094883
7432.824732,-80366798.62,4.90E-06,0.252547363,-0.001357249
31186.19267,-119300800,0.0002549,1.868823726,-0.001767147
24980.73566,-10855550.89,0.0002549,1.861208718,7.09076E-05
21701.77782,-78235089.45,0.0002549,1.856722258,-0.001071118
11918.05203,-33456240.53,0.0002549,1.844610666,-0.000312155
26319.11871,-61363460.78,0.0002549,1.86270758,-0.000785159
12035.28807,-57256830.48,0.0002549,1.844574989,-0.000715555
5230.754425,-103397751,2.10E-06,0.16431916,-0.001750404
29459.08478,-98311764.4,0.0002549,1.866653378,-0.001411401
3575.318291,-41665491.19,3.90E-06,0.158578877,-0.000702295
30713.80433,-2668014.312,0.0002549,1.868230105,0.000209679
29289.6773,-19631994.15,0.0002549,1.866440494,-7.78457E-05
13846.97116,-43810690.27,0.0002549,1.846851617,-0.000487654
23587.12031,-86213142.12,0.0002549,1.85927445,-0.00120634
4381.971339,-2214367.028,0.0002548,1.834957548,0.000217268
15237.96229,-86461323.05,0.0002548,1.848050588,-0.001210646
1172.877557,-27485416.3,7.00E-07,0.053262881,-0.000465155
5752.844845,-4674695.154,0.0002549,1.836863238,0.000175668
10506.33775,-103336681.3,8.10E-06,0.329243653,-0.001743369
9544.677337,-95455262.33,7.20E-06,0.307356195,-0.001610686
31804.67816,-54061125.37,0.000255,1.869783937,-0.00066129
1106.014257,-11314830.32,4.32E-05,0.352383859,-0.000148577
17343.75514,-94436178.82,0.0002547,1.851062805,-0.001345913
23161.85546,-116524509,0.0002548,1.858374046,-0.001720192
6701.304939,-58171136.74,4.21E-05,0.484404108,-0.000943851
21323.32323,-109484427.1,0.0002547,1.855880678,-0.001600968
21336.84871,-108890293,0.0002548,1.855897675,-0.001590798
5619.660736,-95937395.17,2.40E-06,0.180911874,-0.001623658
5395.974935,-86265308.33,2.40E-06,0.179715782,-0.001459724
3951.642677,-19737618.56,2.47E-04,1.785921781,-8.71359E-05
29720.79097,-93051532.62,0.0002549,1.866982247,-0.001322245
21763.23913,-61540409.2,0.0002549,1.856982493,-0.000788158
17109.2986,-71738612.91,0.0002548,1.850951179,-0.000961109
31877.30363,-104085645.1,0.0002549,1.869692201,-0.001509263
26709.65726,-48007930.23,0.000255,1.863381345,-0.000558694
26262.83176,-61032847.9,0.0002549,1.862636848,-0.000779555
7642.786344,-118985384.4,3.70E-06,0.227191209,-0.002013001
25417.68868,-71996800.67,0.0002549,1.86157481,-0.000965385
11219.82031,-39672690.1,0.0002548,1.843550242,-0.000417618
25910.5873,-5181077.268,0.0002549,1.862377204,0.000167085
19122.29202,-72136411.57,0.0002549,1.853480781,-0.000967751
9051.927363,-117549624.9,5.40E-06,0.269404987,-0.001986967
14144.21778,-10440486.6,0.0002549,1.847408148,7.79426E-05
18360.03436,-85360874.7,0.0002549,1.8525229,-0.001191894
4894.189211,-86382131.2,2.10E-06,0.16316422,-0.001462004
19210.77232,-71539920.25,0.0002549,1.853591968,-0.000957641
6599.755419,-49308141.6,0.0001794,1.360663497,-0.000656331
25565.07931,-33373260.11,0.000255,1.861943026,-0.000310648
17286.25657,-49653254.15,0.0002549,1.851173551,-0.000586681
4152.742712,-12579288.5,0.0002544,1.83210749,4.11917E-05
14938.09586,-109538717.8,0.0002128,1.605930765,-0.001643788
24012.05433,-33415627.85,0.000255,1.859808437,-0.000311367
234.2059245,-87372250.43,1.00E-07,0.010908312,-0.001480786
2207.871073,-14528362.04,1.56E-04,1.161713493,-8.98434E-05
4365.560371,-57085822.48,2.10E-06,0.163597925,-0.000965456
29623.80029,-86767432.34,0.0002549,1.866860365,-0.001215734
2213.329391,-19585130.27,6.09E-05,0.508044352,-0.000271051
27370.07593,-78272509.36,0.0002549,1.864028252,-0.001071753
24758.70488,-71227438.78,0.0002549,1.860746706,-0.000952345
17069.45006,-54381021.5,0.0002549,1.851084104,-0.000666812
27232.08737,-108872667.7,0.0002549,1.86367185,-0.001590399
26797.56839,-89148384.33,0.0002549,1.863125818,-0.00125609
10125.31288,-1554319.667,0.0002549,1.842357843,0.000228556
28655.40482,-30024392.77,0.0002549,1.865826444,-0.000253988
10117.80986,-66076804.99,0.0002506,1.817826415,-0.000869346
26461.34358,-48731302.31,0.000255,1.863069305,-0.000570954
4022.776975,-54153972.11,1.80E-06,0.152736171,-0.000916064
5435.388096,-113846337.7,2.10E-06,0.16549131,-0.001927499
11352.70936,-5803671.585,0.0002549,1.843900235,0.000156533
13819.20208,-50023851.44,0.0002549,1.846999721,-0.000592962
1301.991594,-51132330.48,4.00E-07,0.051229131,-0.00086625
9199.147352,-15361760.44,0.0002548,1.841193989,-5.56882E-06
22579.33813,-119203993.4,0.0002548,1.857459033,-0.001765607
14929.71405,-15782810.01,0.0002549,1.848395232,-1.26053E-05
13975.68615,-54585278.67,0.0002549,1.847013365,-0.000670274
17466.61026,-44807402.57,0.0002549,1.85158319,-0.000504548
3898.623814,-83588965.05,1.40E-06,0.131718155,-0.001415362
23241.09232,-64091311.13,0.0002549,1.858839618,-0.000831393
24269.99913,-72929790.8,0.0002549,1.86013258,-0.000981198
239.2688855,-117618322,1.00E-07,0.011280674,-0.001993431
12311.4508,-84464002.69,0.000247,1.799172025,-0.001184593
23772.92185,-107416235.8,0.0002548,1.859324935,-0.001565814
1508.481178,-50860264.53,4.00E-07,0.058625613,-0.000861638
12156.95014,-25003021.49,0.0002549,1.844910874,-0.00016888
11795.9704,-76385564.51,0.0002525,1.832013254,-0.001042171
