,h,T,M,lambda,s,,,,,,,,,
1096,30632,-9600000,1.868309904,0.0002549,9.22E-05,,,,,,,,,
1097,30951,-9600000,1.868527872,0.0002549,9.22E-05,,,,,,,,,
1098,31270,-9600000,1.86892884,0.0002549,9.22E-05,,,,,,,,,
1099,31589,-9600000,1.869329808,0.0002549,9.22E-05,,,,,,,,,
1100,0,-10600000,0.009699,1.20E-06,-0.000178461,,,,,,,,,
1101,319.08,-10600000,0.036451968,3.00E-06,-0.000176661,,,,,,,,,
1102,638.16,-10600000,0.080589936,7.30E-06,-0.000172361,,,,,,,,,
1103,957.24,-10600000,0.164255903,1.72E-05,-0.000162461,,,,,,,,,
1104,1276.3,-10600000,0.327343871,3.91E-05,-0.000140561,,,,,,,,,
1105,1595.4,-10600000,0.610662839,7.83E-05,-0.000101361,,,,,,,,,
1106,1914.5,-10600000,0.991886807,0.0001326,-4.71E-05,,,,,,,,,
1107,2233.6,-10600000,1.353529774,0.0001847,5.04E-06,,,,,,,,,
1108,2552.6,-10600000,1.597686742,0.00022,4.03E-05,,,,,,,,,
1109,2871.7,-10600000,1.72746871,0.000239,5.93E-05,,,,,,,,,
1110,3190.8,-10600000,1.787893678,0.0002479,6.82E-05,,,,,,,,,
1111,3509.9,-10600000,1.814280645,0.0002518,7.21E-05,,,,,,,,,
1112,3829,-10600000,1.825661613,0.0002536,7.39E-05,,,,,,,,,
1113,4148,-10600000,1.831186581,0.0002543,7.46E-05,,,,,,,,,
1114,4467.1,-10600000,1.833234549,0.0002546,7.49E-05,,,,,,,,,
1115,4786.2,-10600000,1.834550516,0.0002547,7.50E-05,,,,,,,,,
1116,5105.3,-10600000,1.835683484,0.0002548,7.51E-05,,,,,,,,,
1117,5424.4,-10600000,1.836267452,0.0002548,7.51E-05,,,,,,,,,
1118,5743.4,-10600000,1.83666842,0.0002549,7.52E-05,,,,,,,,,
1119,6062.5,-10600000,1.837069387,0.0002549,7.52E-05,,,,,,,,,
1120,6381.6,-10600000,1.837653355,0.0002549,7.52E-05,,,,,,,,,
1121,6700.7,-10600000,1.838054323,0.0002548,7.51E-05,,,,,,,,,
1122,7019.8,-10600000,1.838272291,0.0002549,7.52E-05,,,,,,,,,
1123,7338.8,-10600000,1.838856258,0.0002549,7.52E-05,,,,,,,,,
1124,7657.9,-10600000,1.839257226,0.0002549,7.52E-05,,,,,,,,,
1125,7977,-10600000,1.839475194,0.0002549,7.52E-05,,,,,,,,,
1126,8296.1,-10600000,1.840059162,0.0002549,7.52E-05,,,,,,,,,
1127,8615.2,-10600000,1.840277129,0.0002548,7.51E-05,,,,,,,,,
1128,8934.2,-10600000,1.840861097,0.0002548,7.51E-05,,,,,,,,,
1129,9253.3,-10600000,1.841079065,0.0002549,7.52E-05,,,,,,,,,
1130,9572.4,-10600000,1.841663033,0.0002549,7.52E-05,,,,,,,,,
1131,9891.5,-10600000,1.842064,0.0002549,7.52E-05,,,,,,,,,
1132,10211,-10600000,1.842464968,0.0002549,7.52E-05,,,,,,,,,
1133,10530,-10600000,1.842682936,0.0002549,7.52E-05,,,,,,,,,
1134,10849,-10600000,1.843266904,0.0002549,7.52E-05,,,,,,,,,
1135,11168,-10600000,1.843667871,0.0002549,7.52E-05,,,,,,,,,
1136,11487,-10600000,1.844068839,0.0002549,7.52E-05,,,,,,,,,
1137,11806,-10600000,1.844469807,0.0002549,7.52E-05,,,,,,,,,
1138,12125,-10600000,1.844870775,0.0002549,7.52E-05,,,,,,,,,
1139,12444,-10600000,1.845271742,0.0002549,7.52E-05,,,,,,,,,
1140,12763,-10600000,1.84567271,0.0002549,7.52E-05,,,,,,,,,
1141,13082,-10600000,1.846073678,0.0002549,7.52E-05,,,,,,,,,
1142,13401,-10600000,1.846474646,0.0002549,7.52E-05,,,,,,,,,
1143,13720,-10600000,1.846875613,0.0002549,7.52E-05,,,,,,,,,
1144,14040,-10600000,1.847276581,0.0002549,7.52E-05,,,,,,,,,
1145,14359,-10600000,1.847677549,0.0002549,7.52E-05,,,,,,,,,
1146,14678,-10600000,1.848078517,0.0002549,7.52E-05,,,,,,,,,
1147,14997,-10600000,1.848662484,0.0002549,7.52E-05,,,,,,,,,
1148,15316,-10600000,1.848880452,0.0002549,7.52E-05,,,,,,,,,
1149,15635,-10600000,1.84928142,0.0002549,7.52E-05,,,,,,,,,
1150,15954,-10600000,1.849682388,0.0002549,7.52E-05,,,,,,,,,
1151,16273,-10600000,1.850083355,0.0002549,7.52E-05,,,,,,,,,
1152,16592,-10600000,1.850484323,0.0002549,7.52E-05,,,,,,,,,
1153,16911,-10600000,1.851068291,0.0002549,7.52E-05,,,,,,,,,
1154,17230,-10600000,1.851469259,0.0002549,7.52E-05,,,,,,,,,
1155,17549,-10600000,1.851870226,0.0002549,7.52E-05,,,,,,,,,
1156,17868,-10600000,1.852271194,0.0002549,7.52E-05,,,,,,,,,
1157,18188,-10600000,1.852489162,0.000255,7.53E-05,,,,,,,,,
1158,18507,-10600000,1.85289013,0.0002549,7.52E-05,,,,,,,,,
1159,18826,-10600000,1.853291097,0.000255,7.53E-05,,,,,,,,,
1160,19145,-10600000,1.853692065,0.000255,7.53E-05,,,,,,,,,
1161,19464,-10600000,1.854093033,0.000255,7.53E-05,,,,,,,,,
1162,19783,-10600000,1.854494001,0.000255,7.53E-05,,,,,,,,,
1163,20102,-10600000,1.854894968,0.000255,7.53E-05,,,,,,,,,
1164,20421,-10600000,1.855295936,0.000255,7.53E-05,,,,,,,,,
1165,20740,-10600000,1.855696904,0.000255,7.53E-05,,,,,,,,,
1166,21059,-10600000,1.856097872,0.000255,7.53E-05,,,,,,,,,
1167,21378,-10600000,1.856498839,0.000255,7.53E-05,,,,,,,,,
1168,21697,-10600000,1.857082807,0.000255,7.53E-05,,,,,,,,,
1169,22017,-10600000,1.857483775,0.000255,7.53E-05,,,,,,,,,
1170,22336,-10600000,1.857884743,0.0002549,7.52E-05,,,,,,,,,
1171,22655,-10600000,1.858285711,0.0002549,7.52E-05,,,,,,,,,
1172,22974,-10600000,1.858686678,0.0002549,7.52E-05,,,,,,,,,
1173,23293,-10600000,1.859087646,0.0002549,7.52E-05,,,,,,,,,
1174,23612,-10600000,1.859488614,0.0002549,7.52E-05,,,,,,,,,
1175,23931,-10600000,1.859889582,0.0002549,7.52E-05,,,,,,,,,
1176,24250,-10600000,1.860107549,0.0002549,7.52E-05,,,,,,,,,
1177,24569,-10600000,1.860508517,0.0002549,7.52E-05,,,,,,,,,
1178,24888,-10600000,1.860909485,0.0002549,7.52E-05,,,,,,,,,
1179,25207,-10600000,1.861310453,0.0002549,7.52E-05,,,,,,,,,
1180,25526,-10600000,1.86171142,0.0002549,7.52E-05,,,,,,,,,
1181,25845,-10600000,1.862295388,0.0002549,7.52E-05,,,,,,,,,
1182,26165,-10600000,1.862696356,0.0002549,7.52E-05,,,,,,,,,
1183,26484,-10600000,1.863097324,0.0002549,7.52E-05,,,,,,,,,
1184,26803,-10600000,1.863315291,0.0002549,7.52E-05,,,,,,,,,
1185,27122,-10600000,1.863716259,0.0002549,7.52E-05,,,,,,,,,
1186,27441,-10600000,1.864117227,0.0002549,7.52E-05,,,,,,,,,
1187,27760,-10600000,1.864518195,0.0002549,7.52E-05,,,,,,,,,
1188,28079,-10600000,1.865102162,0.0002549,7.52E-05,,,,,,,,,
1189,28398,-10600000,1.86550313,0.0002549,7.52E-05,,,,,,,,,
1190,28717,-10600000,1.865721098,0.0002549,7.52E-05,,,,,,,,,
1191,29036,-10600000,1.866305066,0.000255,7.53E-05,,,,,,,,,
1192,29355,-10600000,1.866523033,0.0002549,7.52E-05,,,,,,,,,
1193,29674,-10600000,1.867107001,0.000255,7.53E-05,,,,,,,,,
1194,29994,-10600000,1.867324969,0.000255,7.53E-05,,,,,,,,,
1195,30313,-10600000,1.867725937,0.000255,7.53E-05,,,,,,,,,
1196,30632,-10600000,1.868126904,0.000255,7.53E-05,,,,,,,,,
1197,30951,-10600000,1.868710872,0.0002549,7.52E-05,,,,,,,,,
1198,31270,-10600000,1.86892884,0.0002549,7.52E-05,,,,,,,,,
1199,31589,-10600000,1.869329808,0.0002549,7.52E-05,,,,,,,,,
1200,0,-11500000,0.006954,9.00E-07,-0.000194015,,,,,,,,,
1201,319.08,-11500000,0.029863968,2.00E-06,-0.000192915,,,,,,,,,
1202,638.16,-11500000,0.064302936,4.90E-06,-0.000190015,,,,,,,,,
1203,957.24,-11500000,0.126740903,1.19E-05,-0.000183015,,,,,,,,,
1204,1276.3,-11500000,0.249385871,2.79E-05,-0.000167015,,,,,,,,,
1205,1595.4,-11500000,0.476157839,5.89E-05,-0.000136015,,,,,,,,,
1206,1914.5,-11500000,0.822428807,0.0001078,-8.71E-05,,,,,,,,,
1207,2233.6,-11500000,1.207495774,0.0001632,-3.17E-05,,,,,,,,,
1208,2552.6,-11500000,1.507101742,0.0002068,1.19E-05,,,,,,,,,
1209,2871.7,-11500000,1.68171871,0.0002322,3.73E-05,,,,,,,,,
1210,3190.8,-11500000,1.767031678,0.0002448,4.99E-05,,,,,,,,,
1211,3509.9,-11500000,1.805313645,0.0002504,5.55E-05,,,,,,,,,
1212,3829,-11500000,1.821818613,0.0002529,5.80E-05,,,,,,,,,
1213,4148,-11500000,1.829356581,0.000254,5.91E-05,,,,,,,,,
1214,4467.1,-11500000,1.832502549,0.0002545,5.96E-05,,,,,,,,,
1215,4786.2,-11500000,1.834367516,0.0002547,5.98E-05,,,,,,,,,
1216,5105.3,-11500000,1.835317484,0.0002547,5.98E-05,,,,,,,,,
1217,5424.4,-11500000,1.836084452,0.0002548,5.99E-05,,,,,,,,,
1218,5743.4,-11500000,1.83666842,0.0002548,5.99E-05,,,,,,,,,
1219,6062.5,-11500000,1.837069387,0.0002549,6.00E-05,,,,,,,,,
1220,6381.6,-11500000,1.837470355,0.0002549,6.00E-05,,,,,,,,,
1221,6700.7,-11500000,1.838054323,0.0002549,6.00E-05,,,,,,,,,
1222,7019.8,-11500000,1.838455291,0.0002548,5.99E-05,,,,,,,,,
1223,7338.8,-11500000,1.838673258,0.0002549,6.00E-05,,,,,,,,,
1224,7657.9,-11500000,1.839074226,0.0002549,6.00E-05,,,,,,,,,
1225,7977,-11500000,1.839658194,0.0002549,6.00E-05,,,,,,,,,
1226,8296.1,-11500000,1.839876162,0.0002549,6.00E-05,,,,,,,,,
1227,8615.2,-11500000,1.840460129,0.0002549,6.00E-05,,,,,,,,,
1228,8934.2,-11500000,1.840678097,0.0002548,5.99E-05,,,,,,,,,
1229,9253.3,-11500000,1.841262065,0.0002548,5.99E-05,,,,,,,,,
1230,9572.4,-11500000,1.841663033,0.0002549,6.00E-05,,,,,,,,,
1231,9891.5,-11500000,1.842064,0.0002549,6.00E-05,,,,,,,,,
1232,10211,-11500000,1.842464968,0.0002549,6.00E-05,,,,,,,,,
1233,10530,-11500000,1.842865936,0.0002549,6.00E-05,,,,,,,,,
1234,10849,-11500000,1.843083904,0.0002549,6.00E-05,,,,,,,,,
1235,11168,-11500000,1.843667871,0.0002549,6.00E-05,,,,,,,,,
1236,11487,-11500000,1.844068839,0.0002549,6.00E-05,,,,,,,,,
1237,11806,-11500000,1.844469807,0.0002549,6.00E-05,,,,,,,,,
1238,12125,-11500000,1.844870775,0.0002549,6.00E-05,,,,,,,,,
1239,12444,-11500000,1.845271742,0.0002549,6.00E-05,,,,,,,,,
1240,12763,-11500000,1.84567271,0.0002549,6.00E-05,,,,,,,,,
1241,13082,-11500000,1.846073678,0.0002549,6.00E-05,,,,,,,,,
1242,13401,-11500000,1.846474646,0.0002549,6.00E-05,,,,,,,,,
1243,13720,-11500000,1.846875613,0.0002549,6.00E-05,,,,,,,,,
1244,14040,-11500000,1.847276581,0.0002549,6.00E-05,,,,,,,,,
1245,14359,-11500000,1.847677549,0.0002549,6.00E-05,,,,,,,,,
1246,14678,-11500000,1.848078517,0.0002549,6.00E-05,,,,,,,,,
1247,14997,-11500000,1.848479484,0.0002549,6.00E-05,,,,,,,,,
1248,15316,-11500000,1.849063452,0.0002549,6.00E-05,,,,,,,,,
1249,15635,-11500000,1.84928142,0.0002549,6.00E-05,,,,,,,,,
1250,15954,-11500000,1.849682388,0.0002549,6.00E-05,,,,,,,,,
1251,16273,-11500000,1.850083355,0.0002549,6.00E-05,,,,,,,,,
1252,16592,-11500000,1.850484323,0.0002549,6.00E-05,,,,,,,,,
1253,16911,-11500000,1.850885291,0.0002549,6.00E-05,,,,,,,,,
1254,17230,-11500000,1.851469259,0.0002549,6.00E-05,,,,,,,,,
1255,17549,-11500000,1.851870226,0.0002549,6.00E-05,,,,,,,,,
1256,17868,-11500000,1.852271194,0.0002549,6.00E-05,,,,,,,,,
1257,18188,-11500000,1.852489162,0.000255,6.01E-05,,,,,,,,,
1258,18507,-11500000,1.85289013,0.0002549,6.00E-05,,,,,,,,,
1259,18826,-11500000,1.853291097,0.000255,6.01E-05,,,,,,,,,
1260,19145,-11500000,1.853692065,0.000255,6.01E-05,,,,,,,,,
1261,19464,-11500000,1.854093033,0.000255,6.01E-05,,,,,,,,,
1262,19783,-11500000,1.854494001,0.000255,6.01E-05,,,,,,,,,
1263,20102,-11500000,1.854894968,0.000255,6.01E-05,,,,,,,,,
1264,20421,-11500000,1.855295936,0.000255,6.01E-05,,,,,,,,,
1265,20740,-11500000,1.855696904,0.000255,6.01E-05,,,,,,,,,
1266,21059,-11500000,1.856097872,0.000255,6.01E-05,,,,,,,,,
1267,21378,-11500000,1.856498839,0.000255,6.01E-05,,,,,,,,,
1268,21697,-11500000,1.856899807,0.000255,6.01E-05,,,,,,,,,
1269,22017,-11500000,1.857300775,0.000255,6.01E-05,,,,,,,,,
1270,22336,-11500000,1.857701743,0.000255,6.01E-05,,,,,,,,,
1271,22655,-11500000,1.858102711,0.000255,6.01E-05,,,,,,,,,
1272,22974,-11500000,1.858686678,0.000255,6.01E-05,,,,,,,,,
1273,23293,-11500000,1.859087646,0.000255,6.01E-05,,,,,,,,,
1274,23612,-11500000,1.859488614,0.0002549,6.00E-05,,,,,,,,,
1275,23931,-11500000,1.859889582,0.0002549,6.00E-05,,,,,,,,,
1276,24250,-11500000,1.860290549,0.0002549,6.00E-05,,,,,,,,,
1277,24569,-11500000,1.860691517,0.0002549,6.00E-05,,,,,,,,,
1278,24888,-11500000,1.860909485,0.0002549,6.00E-05,,,,,,,,,
1279,25207,-11500000,1.861310453,0.0002549,6.00E-05,,,,,,,,,
1280,25526,-11500000,1.86171142,0.0002549,6.00E-05,,,,,,,,,
1281,25845,-11500000,1.862112388,0.0002549,6.00E-05,,,,,,,,,
1282,26165,-11500000,1.862696356,0.0002549,6.00E-05,,,,,,,,,
1283,26484,-11500000,1.863097324,0.0002549,6.00E-05,,,,,,,,,
1284,26803,-11500000,1.863498291,0.0002549,6.00E-05,,,,,,,,,
1285,27122,-11500000,1.863716259,0.0002549,6.00E-05,,,,,,,,,
1286,27441,-11500000,1.864117227,0.0002549,6.00E-05,,,,,,,,,
1287,27760,-11500000,1.864701195,0.0002549,6.00E-05,,,,,,,,,
1288,28079,-11500000,1.865102162,0.0002549,6.00E-05,,,,,,,,,
1289,28398,-11500000,1.86550313,0.0002549,6.00E-05,,,,,,,,,
1290,28717,-11500000,1.865904098,0.0002549,6.00E-05,,,,,,,,,
1291,29036,-11500000,1.866122066,0.0002549,6.00E-05,,,,,,,,,
1292,29355,-11500000,1.866523033,0.0002549,6.00E-05,,,,,,,,,
1293,29674,-11500000,1.867107001,0.000255,6.01E-05,,,,,,,,,
1294,29994,-11500000,1.867507969,0.000255,6.01E-05,,,,,,,,,
1295,30313,-11500000,1.867908937,0.000255,6.01E-05,,,,,,,,,
1296,30632,-11500000,1.868126904,0.000255,6.01E-05,,,,,,,,,
1297,30951,-11500000,1.868710872,0.0002549,6.00E-05,,,,,,,,,
1298,31270,-11500000,1.86911184,0.0002549,6.00E-05,,,,,,,,,
1299,31589,-11500000,1.869512808,0.0002549,6.00E-05,,,,,,,,,
1300,0,-12500000,0.005307,6.00E-07,-0.000211264,,,,,,,,,
1301,319.08,-12500000,0.025288968,1.40E-06,-0.000210464,,,,,,,,,
1302,638.16,-12500000,0.053322936,3.40E-06,-0.000208464,,,,,,,,,
1303,957.24,-12500000,0.100754903,8.30E-06,-0.000203564,,,,,,,,,
1304,1276.3,-12500000,0.191740871,1.96E-05,-0.000192264,,,,,,,,,
1305,1595.4,-12500000,0.367089839,4.31E-05,-0.000168764,,,,,,,,,
1306,1914.5,-12500000,0.662669807,8.46E-05,-0.000127264,,,,,,,,,
1307,2233.6,-12500000,1.044808774,0.0001393,-7.26E-05,,,,,,,,,
1308,2552.6,-12500000,1.391445742,0.0001896,-2.23E-05,,,,,,,,,
1309,2871.7,-12500000,1.61821771,0.0002227,1.08E-05,,,,,,,,,
1310,3190.8,-12500000,1.736836678,0.0002403,2.84E-05,,,,,,,,,
1311,3509.9,-12500000,1.792137645,0.0002484,3.65E-05,,,,,,,,,
1312,3829,-12500000,1.815962613,0.000252,4.01E-05,,,,,,,,,
1313,4148,-12500000,1.826611581,0.0002536,4.17E-05,,,,,,,,,
1314,4467.1,-12500000,1.831953549,0.0002543,4.24E-05,,,,,,,,,
1315,4786.2,-12500000,1.833818516,0.0002546,4.27E-05,,,,,,,,,
1316,5105.3,-12500000,1.835134484,0.0002548,4.29E-05,,,,,,,,,
1317,5424.4,-12500000,1.835901452,0.0002548,4.29E-05,,,,,,,,,
1318,5743.4,-12500000,1.83666842,0.0002548,4.29E-05,,,,,,,,,
1319,6062.5,-12500000,1.837069387,0.0002549,4.30E-05,,,,,,,,,
1320,6381.6,-12500000,1.837470355,0.0002549,4.30E-05,,,,,,,,,
1321,6700.7,-12500000,1.837871323,0.0002549,4.30E-05,,,,,,,,,
1322,7019.8,-12500000,1.838272291,0.0002548,4.29E-05,,,,,,,,,
1323,7338.8,-12500000,1.838856258,0.0002548,4.29E-05,,,,,,,,,
1324,7657.9,-12500000,1.839257226,0.0002549,4.30E-05,,,,,,,,,
1325,7977,-12500000,1.839475194,0.0002549,4.30E-05,,,,,,,,,
1326,8296.1,-12500000,1.840059162,0.0002549,4.30E-05,,,,,,,,,
1327,8615.2,-12500000,1.840277129,0.0002549,4.30E-05,,,,,,,,,
1328,8934.2,-12500000,1.840861097,0.0002549,4.30E-05,,,,,,,,,
1329,9253.3,-12500000,1.841262065,0.0002548,4.29E-05,,,,,,,,,
1330,9572.4,-12500000,1.841663033,0.0002549,4.30E-05,,,,,,,,,
1331,9891.5,-12500000,1.842064,0.0002549,4.30E-05,,,,,,,,,
1332,10211,-12500000,1.842464968,0.0002549,4.30E-05,,,,,,,,,
1333,10530,-12500000,1.842865936,0.0002549,4.30E-05,,,,,,,,,
1334,10849,-12500000,1.843266904,0.0002549,4.30E-05,,,,,,,,,
1335,11168,-12500000,1.843484871,0.0002549,4.30E-05,,,,,,,,,
1336,11487,-12500000,1.844068839,0.0002549,4.30E-05,,,,,,,,,
1337,11806,-12500000,1.844469807,0.0002549,4.30E-05,,,,,,,,,
1338,12125,-12500000,1.844870775,0.0002549,4.30E-05,,,,,,,,,
1339,12444,-12500000,1.845271742,0.0002549,4.30E-05,,,,,,,,,
1340,12763,-12500000,1.84567271,0.0002549,4.30E-05,,,,,,,,,
1341,13082,-12500000,1.846073678,0.0002549,4.30E-05,,,,,,,,,
1342,13401,-12500000,1.846474646,0.0002549,4.30E-05,,,,,,,,,
1343,13720,-12500000,1.846875613,0.0002549,4.30E-05,,,,,,,,,
1344,14040,-12500000,1.847459581,0.0002549,4.30E-05,,,,,,,,,
1345,14359,-12500000,1.847677549,0.0002549,4.30E-05,,,,,,,,,
1346,14678,-12500000,1.848078517,0.0002549,4.30E-05,,,,,,,,,
1347,14997,-12500000,1.848479484,0.0002549,4.30E-05,,,,,,,,,
1348,15316,-12500000,1.849063452,0.0002549,4.30E-05,,,,,,,,,
1349,15635,-12500000,1.84928142,0.0002549,4.30E-05,,,,,,,,,
1350,15954,-12500000,1.849682388,0.0002549,4.30E-05,,,,,,,,,
1351,16273,-12500000,1.850083355,0.0002549,4.30E-05,,,,,,,,,
1352,16592,-12500000,1.850484323,0.0002549,4.30E-05,,,,,,,,,
1353,16911,-12500000,1.850885291,0.0002549,4.30E-05,,,,,,,,,
1354,17230,-12500000,1.851469259,0.0002549,4.30E-05,,,,,,,,,
1355,17549,-12500000,1.851870226,0.0002549,4.30E-05,,,,,,,,,
1356,17868,-12500000,1.852271194,0.0002549,4.30E-05,,,,,,,,,
1357,18188,-12500000,1.852672162,0.0002549,4.30E-05,,,,,,,,,
1358,18507,-12500000,1.85307313,0.0002549,4.30E-05,,,,,,,,,
1359,18826,-12500000,1.853291097,0.000255,4.31E-05,,,,,,,,,
1360,19145,-12500000,1.853692065,0.000255,4.31E-05,,,,,,,,,
1361,19464,-12500000,1.854093033,0.000255,4.31E-05,,,,,,,,,
1362,19783,-12500000,1.854494001,0.000255,4.31E-05,,,,,,,,,
1363,20102,-12500000,1.854894968,0.000255,4.31E-05,,,,,,,,,
1364,20421,-12500000,1.855295936,0.000255,4.31E-05,,,,,,,,,
1365,20740,-12500000,1.855696904,0.000255,4.31E-05,,,,,,,,,
1366,21059,-12500000,1.856097872,0.000255,4.31E-05,,,,,,,,,
1367,21378,-12500000,1.856498839,0.000255,4.31E-05,,,,,,,,,
1368,21697,-12500000,1.856899807,0.000255,4.31E-05,,,,,,,,,
1369,22017,-12500000,1.857300775,0.000255,4.31E-05,,,,,,,,,
1370,22336,-12500000,1.857701743,0.000255,4.31E-05,,,,,,,,,
1371,22655,-12500000,1.858102711,0.000255,4.31E-05,,,,,,,,,
1372,22974,-12500000,1.858503678,0.000255,4.31E-05,,,,,,,,,
1373,23293,-12500000,1.859087646,0.0002549,4.30E-05,,,,,,,,,
1374,23612,-12500000,1.859488614,0.0002549,4.30E-05,,,,,,,,,
1375,23931,-12500000,1.859889582,0.0002549,4.30E-05,,,,,,,,,
1376,24250,-12500000,1.860290549,0.0002549,4.30E-05,,,,,,,,,
1377,24569,-12500000,1.860691517,0.0002549,4.30E-05,,,,,,,,,
1378,24888,-12500000,1.860909485,0.0002549,4.30E-05,,,,,,,,,
1379,25207,-12500000,1.861310453,0.0002549,4.30E-05,,,,,,,,,
1380,25526,-12500000,1.86171142,0.0002549,4.30E-05,,,,,,,,,
1381,25845,-12500000,1.862112388,0.0002549,4.30E-05,,,,,,,,,
1382,26165,-12500000,1.862696356,0.0002549,4.30E-05,,,,,,,,,
1383,26484,-12500000,1.863097324,0.0002549,4.30E-05,,,,,,,,,
1384,26803,-12500000,1.863498291,0.0002549,4.30E-05,,,,,,,,,
1385,27122,-12500000,1.863899259,0.0002549,4.30E-05,,,,,,,,,
1386,27441,-12500000,1.864300227,0.0002549,4.30E-05,,,,,,,,,
1387,27760,-12500000,1.864518195,0.0002549,4.30E-05,,,,,,,,,
1388,28079,-12500000,1.864919162,0.0002549,4.30E-05,,,,,,,,,
1389,28398,-12500000,1.86550313,0.0002549,4.30E-05,,,,,,,,,
1390,28717,-12500000,1.865904098,0.0002549,4.30E-05,,,,,,,,,
1391,29036,-12500000,1.866305066,0.0002549,4.30E-05,,,,,,,,,
1392,29355,-12500000,1.866523033,0.0002549,4.30E-05,,,,,,,,,
1393,29674,-12500000,1.866924001,0.0002549,4.30E-05,,,,,,,,,
1394,29994,-12500000,1.867507969,0.000255,4.31E-05,,,,,,,,,
1395,30313,-12500000,1.867908937,0.000255,4.31E-05,,,,,,,,,
1396,30632,-12500000,1.868309904,0.000255,4.31E-05,,,,,,,,,
1397,30951,-12500000,1.868527872,0.000255,4.31E-05,,,,,,,,,
1398,31270,-12500000,1.86892884,0.0002549,4.30E-05,,,,,,,,,
1399,31589,-12500000,1.869329808,0.000255,4.31E-05,,,,,,,,,
1400,0,-13400000,0.004209,5.00E-07,-0.000226619,,,,,,,,,
1401,319.08,-13400000,0.022177968,1.00E-06,-0.000226119,,,,,,,,,
1402,638.16,-13400000,0.045636936,2.30E-06,-0.000224819,,,,,,,,,
1403,957.24,-13400000,0.082637903,5.60E-06,-0.000221519,,,,,,,,,
1404,1276.3,-13400000,0.150382871,1.37E-05,-0.000213419,,,,,,,,,
1405,1595.4,-13400000,0.282543839,3.09E-05,-0.000196219,,,,,,,,,
1406,1914.5,-13400000,0.522674807,6.41E-05,-0.000163019,,,,,,,,,
1407,2233.6,-13400000,0.875716774,0.0001146,-0.000112519,,,,,,,,,
1408,2552.6,-13400000,1.251450742,0.000169,-5.81E-05,,,,,,,,,
1409,2871.7,-13400000,1.53385471,0.0002104,-1.67E-05,,,,,,,,,
1410,3190.8,-13400000,1.694563678,0.0002339,6.78E-06,,,,,,,,,
1411,3509.9,-13400000,1.772739645,0.0002455,1.84E-05,,,,,,,,,
1412,3829,-13400000,1.807910613,0.0002508,2.37E-05,,,,,,,,,
1413,4148,-13400000,1.823134581,0.000253,2.59E-05,,,,,,,,,
1414,4467.1,-13400000,1.830123549,0.0002541,2.70E-05,,,,,,,,,
1415,4786.2,-13400000,1.833086516,0.0002545,2.74E-05,,,,,,,,,
1416,5105.3,-13400000,1.834768484,0.0002547,2.76E-05,,,,,,,,,
1417,5424.4,-13400000,1.835901452,0.0002548,2.77E-05,,,,,,,,,
1418,5743.4,-13400000,1.83648542,0.0002548,2.77E-05,,,,,,,,,
1419,6062.5,-13400000,1.836886387,0.0002548,2.77E-05,,,,,,,,,
1420,6381.6,-13400000,1.837470355,0.0002549,2.78E-05,,,,,,,,,
1421,6700.7,-13400000,1.838054323,0.0002549,2.78E-05,,,,,,,,,
1422,7019.8,-13400000,1.838272291,0.0002549,2.78E-05,,,,,,,,,
1423,7338.8,-13400000,1.838673258,0.0002548,2.77E-05,,,,,,,,,
1424,7657.9,-13400000,1.839257226,0.0002548,2.77E-05,,,,,,,,,
1425,7977,-13400000,1.839658194,0.0002549,2.78E-05,,,,,,,,,
1426,8296.1,-13400000,1.839876162,0.0002549,2.78E-05,,,,,,,,,
1427,8615.2,-13400000,1.840460129,0.0002549,2.78E-05,,,,,,,,,
1428,8934.2,-13400000,1.840861097,0.0002549,2.78E-05,,,,,,,,,
1429,9253.3,-13400000,1.841262065,0.0002549,2.78E-05,,,,,,,,,
1430,9572.4,-13400000,1.841663033,0.0002548,2.77E-05,,,,,,,,,
1431,9891.5,-13400000,1.842064,0.0002549,2.78E-05,,,,,,,,,
1432,10211,-13400000,1.842464968,0.0002549,2.78E-05,,,,,,,,,
1433,10530,-13400000,1.842865936,0.0002549,2.78E-05,,,,,,,,,
1434,10849,-13400000,1.843266904,0.0002549,2.78E-05,,,,,,,,,
1435,11168,-13400000,1.843667871,0.0002549,2.78E-05,,,,,,,,,
1436,11487,-13400000,1.844068839,0.0002549,2.78E-05,,,,,,,,,
1437,11806,-13400000,1.844469807,0.0002549,2.78E-05,,,,,,,,,
1438,12125,-13400000,1.844870775,0.0002549,2.78E-05,,,,,,,,,
1439,12444,-13400000,1.845271742,0.0002549,2.78E-05,,,,,,,,,
1440,12763,-13400000,1.84567271,0.0002549,2.78E-05,,,,,,,,,
1441,13082,-13400000,1.846073678,0.0002549,2.78E-05,,,,,,,,,
1442,13401,-13400000,1.846474646,0.0002549,2.78E-05,,,,,,,,,
1443,13720,-13400000,1.846875613,0.0002549,2.78E-05,,,,,,,,,
1444,14040,-13400000,1.847276581,0.0002549,2.78E-05,,,,,,,,,
1445,14359,-13400000,1.847677549,0.0002549,2.78E-05,,,,,,,,,
1446,14678,-13400000,1.848078517,0.0002549,2.78E-05,,,,,,,,,
1447,14997,-13400000,1.848479484,0.0002549,2.78E-05,,,,,,,,,
1448,15316,-13400000,1.848880452,0.0002549,2.78E-05,,,,,,,,,
1449,15635,-13400000,1.84946442,0.0002549,2.78E-05,,,,,,,,,
