,T,B,M,lambda,s
1696,-15400000.0,30632.0,1460000.0,0.0002549,-6.116949152542336e-06
1697,-15400000.0,30951.0,1460000.0,0.000255,-6.0169491525423335e-06
1698,-15400000.0,31270.0,1460000.0,0.000255,-6.0169491525423335e-06
1699,-15400000.0,31589.0,1460000.0,0.000255,-6.0169491525423335e-06
1700,-16300000.0,0.0,1893.1,2e-07,-0.00027607118644067797
1701,-16300000.0,319.08,13543.0,4e-07,-0.00027587118644067796
1702,-16300000.0,638.16,26358.0,8e-07,-0.00027547118644067795
1703,-16300000.0,957.24,43106.0,1.8e-06,-0.000274471186440678
1704,-16300000.0,1276.3,67571.0,4.6e-06,-0.00027167118644067797
1705,-16300000.0,1595.4,111000.0,1.07e-05,-0.000265571186440678
1706,-16300000.0,1914.5,195000.0,2.43e-05,-0.000251971186440678
1707,-16300000.0,2233.6,353000.0,5.19e-05,-0.00022437118644067796
1708,-16300000.0,2552.6,604000.0,9.7e-05,-0.00017927118644067797
1709,-16300000.0,2871.7,903000.0,0.0001515,-0.00012477118644067798
1710,-16300000.0,3190.8,1150000.0,0.0001982,-7.807118644067798e-05
1711,-16300000.0,3509.9,1310000.0,0.0002275,-4.877118644067797e-05
1712,-16300000.0,3829.0,1390000.0,0.0002423,-3.3971186440677964e-05
1713,-16300000.0,4148.0,1430000.0,0.0002493,-2.6971186440677983e-05
1714,-16300000.0,4467.1,1440000.0,0.0002524,-2.3871186440677962e-05
1715,-16300000.0,4786.2,1450000.0,0.0002538,-2.2471186440677982e-05
1716,-16300000.0,5105.3,1450000.0,0.0002543,-2.197118644067797e-05
1717,-16300000.0,5424.4,1450000.0,0.0002546,-2.1671186440677963e-05
1718,-16300000.0,5743.4,1460000.0,0.0002548,-2.1471186440677958e-05
1719,-16300000.0,6062.5,1460000.0,0.0002548,-2.1471186440677958e-05
1720,-16300000.0,6381.6,1460000.0,0.0002548,-2.1471186440677958e-05
1721,-16300000.0,6700.7,1460000.0,0.0002548,-2.1471186440677958e-05
1722,-16300000.0,7019.8,1460000.0,0.0002548,-2.1471186440677958e-05
1723,-16300000.0,7338.8,1460000.0,0.0002549,-2.1371186440677955e-05
1724,-16300000.0,7657.9,1460000.0,0.0002549,-2.1371186440677955e-05
1725,-16300000.0,7977.0,1460000.0,0.0002549,-2.1371186440677955e-05
1726,-16300000.0,8296.1,1460000.0,0.0002548,-2.1471186440677958e-05
1727,-16300000.0,8615.2,1460000.0,0.0002549,-2.1371186440677955e-05
1728,-16300000.0,8934.2,1460000.0,0.0002549,-2.1371186440677955e-05
1729,-16300000.0,9253.3,1460000.0,0.0002549,-2.1371186440677955e-05
1730,-16300000.0,9572.4,1460000.0,0.0002549,-2.1371186440677955e-05
1731,-16300000.0,9891.5,1460000.0,0.0002549,-2.1371186440677955e-05
1732,-16300000.0,10211.0,1460000.0,0.0002549,-2.1371186440677955e-05
1733,-16300000.0,10530.0,1460000.0,0.0002548,-2.1471186440677958e-05
1734,-16300000.0,10849.0,1460000.0,0.0002549,-2.1371186440677955e-05
1735,-16300000.0,11168.0,1460000.0,0.0002549,-2.1371186440677955e-05
1736,-16300000.0,11487.0,1460000.0,0.0002549,-2.1371186440677955e-05
1737,-16300000.0,11806.0,1460000.0,0.0002549,-2.1371186440677955e-05
1738,-16300000.0,12125.0,1460000.0,0.0002549,-2.1371186440677955e-05
1739,-16300000.0,12444.0,1460000.0,0.0002549,-2.1371186440677955e-05
1740,-16300000.0,12763.0,1460000.0,0.0002549,-2.1371186440677955e-05
1741,-16300000.0,13082.0,1460000.0,0.0002549,-2.1371186440677955e-05
1742,-16300000.0,13401.0,1460000.0,0.0002549,-2.1371186440677955e-05
1743,-16300000.0,13720.0,1460000.0,0.0002549,-2.1371186440677955e-05
1744,-16300000.0,14040.0,1460000.0,0.0002549,-2.1371186440677955e-05
1745,-16300000.0,14359.0,1460000.0,0.0002549,-2.1371186440677955e-05
1746,-16300000.0,14678.0,1460000.0,0.0002549,-2.1371186440677955e-05
1747,-16300000.0,14997.0,1460000.0,0.0002549,-2.1371186440677955e-05
1748,-16300000.0,15316.0,1460000.0,0.0002549,-2.1371186440677955e-05
1749,-16300000.0,15635.0,1460000.0,0.0002549,-2.1371186440677955e-05
1750,-16300000.0,15954.0,1460000.0,0.0002549,-2.1371186440677955e-05
1751,-16300000.0,16273.0,1460000.0,0.0002549,-2.1371186440677955e-05
1752,-16300000.0,16592.0,1460000.0,0.0002549,-2.1371186440677955e-05
1753,-16300000.0,16911.0,1460000.0,0.0002549,-2.1371186440677955e-05
1754,-16300000.0,17230.0,1460000.0,0.0002549,-2.1371186440677955e-05
1755,-16300000.0,17549.0,1460000.0,0.0002549,-2.1371186440677955e-05
1756,-16300000.0,17868.0,1460000.0,0.0002549,-2.1371186440677955e-05
1757,-16300000.0,18188.0,1460000.0,0.0002549,-2.1371186440677955e-05
1758,-16300000.0,18507.0,1460000.0,0.0002549,-2.1371186440677955e-05
1759,-16300000.0,18826.0,1460000.0,0.0002549,-2.1371186440677955e-05
1760,-16300000.0,19145.0,1460000.0,0.0002549,-2.1371186440677955e-05
1761,-16300000.0,19464.0,1460000.0,0.0002549,-2.1371186440677955e-05
1762,-16300000.0,19783.0,1460000.0,0.000255,-2.1271186440677953e-05
1763,-16300000.0,20102.0,1460000.0,0.000255,-2.1271186440677953e-05
1764,-16300000.0,20421.0,1460000.0,0.000255,-2.1271186440677953e-05
1765,-16300000.0,20740.0,1460000.0,0.000255,-2.1271186440677953e-05
1766,-16300000.0,21059.0,1460000.0,0.000255,-2.1271186440677953e-05
1767,-16300000.0,21378.0,1460000.0,0.000255,-2.1271186440677953e-05
1768,-16300000.0,21697.0,1460000.0,0.000255,-2.1271186440677953e-05
1769,-16300000.0,22017.0,1460000.0,0.000255,-2.1271186440677953e-05
1770,-16300000.0,22336.0,1460000.0,0.000255,-2.1271186440677953e-05
1771,-16300000.0,22655.0,1460000.0,0.000255,-2.1271186440677953e-05
1772,-16300000.0,22974.0,1460000.0,0.000255,-2.1271186440677953e-05
1773,-16300000.0,23293.0,1460000.0,0.000255,-2.1271186440677953e-05
1774,-16300000.0,23612.0,1460000.0,0.000255,-2.1271186440677953e-05
1775,-16300000.0,23931.0,1460000.0,0.000255,-2.1271186440677953e-05
1776,-16300000.0,24250.0,1460000.0,0.000255,-2.1271186440677953e-05
1777,-16300000.0,24569.0,1460000.0,0.000255,-2.1271186440677953e-05
1778,-16300000.0,24888.0,1460000.0,0.000255,-2.1271186440677953e-05
1779,-16300000.0,25207.0,1460000.0,0.0002549,-2.1371186440677955e-05
1780,-16300000.0,25526.0,1460000.0,0.0002549,-2.1371186440677955e-05
1781,-16300000.0,25845.0,1460000.0,0.0002549,-2.1371186440677955e-05
1782,-16300000.0,26165.0,1460000.0,0.0002549,-2.1371186440677955e-05
1783,-16300000.0,26484.0,1460000.0,0.0002549,-2.1371186440677955e-05
1784,-16300000.0,26803.0,1460000.0,0.0002549,-2.1371186440677955e-05
1785,-16300000.0,27122.0,1460000.0,0.0002549,-2.1371186440677955e-05
1786,-16300000.0,27441.0,1460000.0,0.0002549,-2.1371186440677955e-05
1787,-16300000.0,27760.0,1460000.0,0.0002549,-2.1371186440677955e-05
1788,-16300000.0,28079.0,1460000.0,0.0002549,-2.1371186440677955e-05
1789,-16300000.0,28398.0,1460000.0,0.0002549,-2.1371186440677955e-05
1790,-16300000.0,28717.0,1460000.0,0.0002549,-2.1371186440677955e-05
1791,-16300000.0,29036.0,1460000.0,0.0002549,-2.1371186440677955e-05
1792,-16300000.0,29355.0,1460000.0,0.0002549,-2.1371186440677955e-05
1793,-16300000.0,29674.0,1460000.0,0.0002549,-2.1371186440677955e-05
1794,-16300000.0,29994.0,1460000.0,0.0002549,-2.1371186440677955e-05
1795,-16300000.0,30313.0,1460000.0,0.0002549,-2.1371186440677955e-05
1796,-16300000.0,30632.0,1460000.0,0.0002549,-2.1371186440677955e-05
1797,-16300000.0,30951.0,1460000.0,0.0002549,-2.1371186440677955e-05
1798,-16300000.0,31270.0,1460000.0,0.000255,-2.1271186440677953e-05
1799,-16300000.0,31589.0,1460000.0,0.000255,-2.1271186440677953e-05
1800,-17300000.0,0.0,1747.5,2e-07,-0.00029302033898305084
1801,-17300000.0,319.08,12961.0,3e-07,-0.00029292033898305084
1802,-17300000.0,638.16,25193.0,6e-07,-0.00029262033898305083
1803,-17300000.0,957.24,39756.0,1.3e-06,-0.00029192033898305087
1804,-17300000.0,1276.3,59853.0,3.3e-06,-0.0002899203389830508
1805,-17300000.0,1595.4,93347.0,7.5e-06,-0.0002857203389830508
1806,-17300000.0,1914.5,156000.0,1.7e-05,-0.00027622033898305087
1807,-17300000.0,2233.6,276000.0,3.78e-05,-0.00025542033898305085
1808,-17300000.0,2552.6,485000.0,7.49e-05,-0.00021832033898305084
1809,-17300000.0,2871.7,772000.0,0.0001273,-0.00016592033898305084
1810,-17300000.0,3190.8,1050000.0,0.0001792,-0.00011402033898305085
1811,-17300000.0,3509.9,1250000.0,0.0002164,-7.682033898305084e-05
1812,-17300000.0,3829.0,1360000.0,0.0002368,-5.6420338983050836e-05
1813,-17300000.0,4148.0,1410000.0,0.0002468,-4.6420338983050864e-05
1814,-17300000.0,4467.1,1440000.0,0.0002513,-4.192033898305086e-05
1815,-17300000.0,4786.2,1450000.0,0.0002533,-3.992033898305087e-05
1816,-17300000.0,5105.3,1450000.0,0.0002542,-3.902033898305085e-05
1817,-17300000.0,5424.4,1450000.0,0.0002545,-3.872033898305084e-05
1818,-17300000.0,5743.4,1460000.0,0.0002547,-3.8520338983050835e-05
1819,-17300000.0,6062.5,1460000.0,0.0002548,-3.842033898305083e-05
1820,-17300000.0,6381.6,1460000.0,0.0002549,-3.832033898305083e-05
1821,-17300000.0,6700.7,1460000.0,0.0002548,-3.842033898305083e-05
1822,-17300000.0,7019.8,1460000.0,0.0002548,-3.842033898305083e-05
1823,-17300000.0,7338.8,1460000.0,0.0002549,-3.832033898305083e-05
1824,-17300000.0,7657.9,1460000.0,0.0002549,-3.832033898305083e-05
1825,-17300000.0,7977.0,1460000.0,0.0002549,-3.832033898305083e-05
1826,-17300000.0,8296.1,1460000.0,0.0002549,-3.832033898305083e-05
1827,-17300000.0,8615.2,1460000.0,0.0002548,-3.842033898305083e-05
1828,-17300000.0,8934.2,1460000.0,0.0002549,-3.832033898305083e-05
1829,-17300000.0,9253.3,1460000.0,0.0002549,-3.832033898305083e-05
1830,-17300000.0,9572.4,1460000.0,0.0002549,-3.832033898305083e-05
1831,-17300000.0,9891.5,1460000.0,0.0002549,-3.832033898305083e-05
1832,-17300000.0,10211.0,1460000.0,0.0002549,-3.832033898305083e-05
1833,-17300000.0,10530.0,1460000.0,0.0002548,-3.842033898305083e-05
1834,-17300000.0,10849.0,1460000.0,0.0002548,-3.842033898305083e-05
1835,-17300000.0,11168.0,1460000.0,0.0002549,-3.832033898305083e-05
1836,-17300000.0,11487.0,1460000.0,0.0002549,-3.832033898305083e-05
1837,-17300000.0,11806.0,1460000.0,0.0002549,-3.832033898305083e-05
1838,-17300000.0,12125.0,1460000.0,0.0002549,-3.832033898305083e-05
1839,-17300000.0,12444.0,1460000.0,0.0002549,-3.832033898305083e-05
1840,-17300000.0,12763.0,1460000.0,0.0002549,-3.832033898305083e-05
1841,-17300000.0,13082.0,1460000.0,0.0002549,-3.832033898305083e-05
1842,-17300000.0,13401.0,1460000.0,0.0002549,-3.832033898305083e-05
1843,-17300000.0,13720.0,1460000.0,0.0002549,-3.832033898305083e-05
1844,-17300000.0,14040.0,1460000.0,0.0002549,-3.832033898305083e-05
1845,-17300000.0,14359.0,1460000.0,0.0002549,-3.832033898305083e-05
1846,-17300000.0,14678.0,1460000.0,0.0002549,-3.832033898305083e-05
1847,-17300000.0,14997.0,1460000.0,0.0002549,-3.832033898305083e-05
1848,-17300000.0,15316.0,1460000.0,0.0002549,-3.832033898305083e-05
1849,-17300000.0,15635.0,1460000.0,0.0002549,-3.832033898305083e-05
1850,-17300000.0,15954.0,1460000.0,0.0002549,-3.832033898305083e-05
1851,-17300000.0,16273.0,1460000.0,0.0002549,-3.832033898305083e-05
1852,-17300000.0,16592.0,1460000.0,0.0002549,-3.832033898305083e-05
1853,-17300000.0,16911.0,1460000.0,0.0002549,-3.832033898305083e-05
1854,-17300000.0,17230.0,1460000.0,0.0002549,-3.832033898305083e-05
1855,-17300000.0,17549.0,1460000.0,0.0002549,-3.832033898305083e-05
1856,-17300000.0,17868.0,1460000.0,0.0002549,-3.832033898305083e-05
1857,-17300000.0,18188.0,1460000.0,0.0002549,-3.832033898305083e-05
1858,-17300000.0,18507.0,1460000.0,0.0002549,-3.832033898305083e-05
1859,-17300000.0,18826.0,1460000.0,0.0002549,-3.832033898305083e-05
1860,-17300000.0,19145.0,1460000.0,0.0002549,-3.832033898305083e-05
1861,-17300000.0,19464.0,1460000.0,0.0002549,-3.832033898305083e-05
1862,-17300000.0,19783.0,1460000.0,0.000255,-3.822033898305083e-05
1863,-17300000.0,20102.0,1460000.0,0.000255,-3.822033898305083e-05
1864,-17300000.0,20421.0,1460000.0,0.000255,-3.822033898305083e-05
1865,-17300000.0,20740.0,1460000.0,0.000255,-3.822033898305083e-05
1866,-17300000.0,21059.0,1460000.0,0.000255,-3.822033898305083e-05
1867,-17300000.0,21378.0,1460000.0,0.000255,-3.822033898305083e-05
1868,-17300000.0,21697.0,1460000.0,0.000255,-3.822033898305083e-05
1869,-17300000.0,22017.0,1460000.0,0.000255,-3.822033898305083e-05
1870,-17300000.0,22336.0,1460000.0,0.000255,-3.822033898305083e-05
1871,-17300000.0,22655.0,1460000.0,0.000255,-3.822033898305083e-05
1872,-17300000.0,22974.0,1460000.0,0.000255,-3.822033898305083e-05
1873,-17300000.0,23293.0,1460000.0,0.000255,-3.822033898305083e-05
1874,-17300000.0,23612.0,1460000.0,0.000255,-3.822033898305083e-05
1875,-17300000.0,23931.0,1460000.0,0.000255,-3.822033898305083e-05
1876,-17300000.0,24250.0,1460000.0,0.000255,-3.822033898305083e-05
1877,-17300000.0,24569.0,1460000.0,0.000255,-3.822033898305083e-05
1878,-17300000.0,24888.0,1460000.0,0.000255,-3.822033898305083e-05
1879,-17300000.0,25207.0,1460000.0,0.000255,-3.822033898305083e-05
1880,-17300000.0,25526.0,1460000.0,0.000255,-3.822033898305083e-05
1881,-17300000.0,25845.0,1460000.0,0.0002549,-3.832033898305083e-05
1882,-17300000.0,26165.0,1460000.0,0.0002549,-3.832033898305083e-05
1883,-17300000.0,26484.0,1460000.0,0.0002549,-3.832033898305083e-05
1884,-17300000.0,26803.0,1460000.0,0.0002549,-3.832033898305083e-05
1885,-17300000.0,27122.0,1460000.0,0.0002549,-3.832033898305083e-05
1886,-17300000.0,27441.0,1460000.0,0.0002549,-3.832033898305083e-05
1887,-17300000.0,27760.0,1460000.0,0.0002549,-3.832033898305083e-05
1888,-17300000.0,28079.0,1460000.0,0.0002549,-3.832033898305083e-05
1889,-17300000.0,28398.0,1460000.0,0.0002549,-3.832033898305083e-05
1890,-17300000.0,28717.0,1460000.0,0.0002549,-3.832033898305083e-05
1891,-17300000.0,29036.0,1460000.0,0.0002549,-3.832033898305083e-05
1892,-17300000.0,29355.0,1460000.0,0.0002549,-3.832033898305083e-05
1893,-17300000.0,29674.0,1460000.0,0.0002549,-3.832033898305083e-05
1894,-17300000.0,29994.0,1460000.0,0.0002549,-3.832033898305083e-05
1895,-17300000.0,30313.0,1460000.0,0.0002549,-3.832033898305083e-05
1896,-17300000.0,30632.0,1460000.0,0.0002549,-3.832033898305083e-05
1897,-17300000.0,30951.0,1460000.0,0.0002549,-3.832033898305083e-05
1898,-17300000.0,31270.0,1460000.0,0.0002549,-3.832033898305083e-05
1899,-17300000.0,31589.0,1460000.0,0.000255,-3.822033898305083e-05
1900,-18200000.0,0.0,1601.9,1e-07,-0.00030837457627118646
1901,-18200000.0,319.08,12670.0,2e-07,-0.00030827457627118646
1902,-18200000.0,638.16,24320.0,4e-07,-0.00030807457627118646
1903,-18200000.0,957.24,37135.0,9e-07,-0.00030757457627118644
1904,-18200000.0,1276.3,54610.0,2.4e-06,-0.00030607457627118646
1905,-18200000.0,1595.4,80532.0,5.2e-06,-0.00030327457627118645
1906,-18200000.0,1914.5,128000.0,1.22e-05,-0.00029627457627118644
1907,-18200000.0,2233.6,217000.0,2.7e-05,-0.00028147457627118646
1908,-18200000.0,2552.6,384000.0,5.62e-05,-0.00025227457627118645
1909,-18200000.0,2871.7,641000.0,0.0001028,-0.00020567457627118646
1910,-18200000.0,3190.8,936000.0,0.0001573,-0.00015117457627118646
1911,-18200000.0,3509.9,1180000.0,0.0002018,-0.00010667457627118647
1912,-18200000.0,3829.0,1320000.0,0.0002293,-7.917457627118648e-05
1913,-18200000.0,4148.0,1400000.0,0.0002431,-6.537457627118646e-05
1914,-18200000.0,4467.1,1430000.0,0.0002496,-5.887457627118647e-05
1915,-18200000.0,4786.2,1440000.0,0.0002526,-5.587457627118645e-05
1916,-18200000.0,5105.3,1450000.0,0.0002539,-5.4574576271186474e-05
1917,-18200000.0,5424.4,1450000.0,0.0002544,-5.407457627118646e-05
1918,-18200000.0,5743.4,1450000.0,0.0002546,-5.3874576271186457e-05
1919,-18200000.0,6062.5,1460000.0,0.0002547,-5.3774576271186454e-05
1920,-18200000.0,6381.6,1460000.0,0.0002548,-5.367457627118645e-05
1921,-18200000.0,6700.7,1460000.0,0.0002549,-5.357457627118645e-05
1922,-18200000.0,7019.8,1460000.0,0.0002548,-5.367457627118645e-05
1923,-18200000.0,7338.8,1460000.0,0.0002548,-5.367457627118645e-05
1924,-18200000.0,7657.9,1460000.0,0.0002549,-5.357457627118645e-05
1925,-18200000.0,7977.0,1460000.0,0.0002549,-5.357457627118645e-05
1926,-18200000.0,8296.1,1460000.0,0.0002549,-5.357457627118645e-05
1927,-18200000.0,8615.2,1460000.0,0.0002548,-5.367457627118645e-05
1928,-18200000.0,8934.2,1460000.0,0.0002548,-5.367457627118645e-05
1929,-18200000.0,9253.3,1460000.0,0.0002549,-5.357457627118645e-05
1930,-18200000.0,9572.4,1460000.0,0.0002549,-5.357457627118645e-05
1931,-18200000.0,9891.5,1460000.0,0.0002549,-5.357457627118645e-05
1932,-18200000.0,10211.0,1460000.0,0.0002549,-5.357457627118645e-05
1933,-18200000.0,10530.0,1460000.0,0.0002549,-5.357457627118645e-05
1934,-18200000.0,10849.0,1460000.0,0.0002548,-5.367457627118645e-05
1935,-18200000.0,11168.0,1460000.0,0.0002549,-5.357457627118645e-05
1936,-18200000.0,11487.0,1460000.0,0.0002549,-5.357457627118645e-05
1937,-18200000.0,11806.0,1460000.0,0.0002549,-5.357457627118645e-05
1938,-18200000.0,12125.0,1460000.0,0.0002549,-5.357457627118645e-05
1939,-18200000.0,12444.0,1460000.0,0.0002549,-5.357457627118645e-05
1940,-18200000.0,12763.0,1460000.0,0.0002549,-5.357457627118645e-05
1941,-18200000.0,13082.0,1460000.0,0.0002549,-5.357457627118645e-05
1942,-18200000.0,13401.0,1460000.0,0.0002549,-5.357457627118645e-05
1943,-18200000.0,13720.0,1460000.0,0.0002549,-5.357457627118645e-05
1944,-18200000.0,14040.0,1460000.0,0.0002549,-5.357457627118645e-05
1945,-18200000.0,14359.0,1460000.0,0.0002549,-5.357457627118645e-05
1946,-18200000.0,14678.0,1460000.0,0.0002549,-5.357457627118645e-05
1947,-18200000.0,14997.0,1460000.0,0.0002549,-5.357457627118645e-05
1948,-18200000.0,15316.0,1460000.0,0.0002549,-5.357457627118645e-05
1949,-18200000.0,15635.0,1460000.0,0.0002549,-5.357457627118645e-05
1950,-18200000.0,15954.0,1460000.0,0.0002549,-5.357457627118645e-05
1951,-18200000.0,16273.0,1460000.0,0.0002549,-5.357457627118645e-05
1952,-18200000.0,16592.0,1460000.0,0.0002549,-5.357457627118645e-05
1953,-18200000.0,16911.0,1460000.0,0.0002549,-5.357457627118645e-05
1954,-18200000.0,17230.0,1460000.0,0.0002549,-5.357457627118645e-05
1955,-18200000.0,17549.0,1460000.0,0.0002549,-5.357457627118645e-05
1956,-18200000.0,17868.0,1460000.0,0.0002549,-5.357457627118645e-05
1957,-18200000.0,18188.0,1460000.0,0.0002549,-5.357457627118645e-05
1958,-18200000.0,18507.0,1460000.0,0.0002549,-5.357457627118645e-05
1959,-18200000.0,18826.0,1460000.0,0.0002549,-5.357457627118645e-05
1960,-18200000.0,19145.0,1460000.0,0.0002549,-5.357457627118645e-05
1961,-18200000.0,19464.0,1460000.0,0.0002549,-5.357457627118645e-05
1962,-18200000.0,19783.0,1460000.0,0.000255,-5.347457627118645e-05
1963,-18200000.0,20102.0,1460000.0,0.0002549,-5.357457627118645e-05
1964,-18200000.0,20421.0,1460000.0,0.000255,-5.347457627118645e-05
1965,-18200000.0,20740.0,1460000.0,0.000255,-5.347457627118645e-05
1966,-18200000.0,21059.0,1460000.0,0.000255,-5.347457627118645e-05
1967,-18200000.0,21378.0,1460000.0,0.000255,-5.347457627118645e-05
1968,-18200000.0,21697.0,1460000.0,0.000255,-5.347457627118645e-05
1969,-18200000.0,22017.0,1460000.0,0.000255,-5.347457627118645e-05
1970,-18200000.0,22336.0,1460000.0,0.000255,-5.347457627118645e-05
1971,-18200000.0,22655.0,1460000.0,0.000255,-5.347457627118645e-05
1972,-18200000.0,22974.0,1460000.0,0.000255,-5.347457627118645e-05
1973,-18200000.0,23293.0,1460000.0,0.000255,-5.347457627118645e-05
1974,-18200000.0,23612.0,1460000.0,0.000255,-5.347457627118645e-05
1975,-18200000.0,23931.0,1460000.0,0.000255,-5.347457627118645e-05
1976,-18200000.0,24250.0,1460000.0,0.000255,-5.347457627118645e-05
1977,-18200000.0,24569.0,1460000.0,0.000255,-5.347457627118645e-05
1978,-18200000.0,24888.0,1460000.0,0.000255,-5.347457627118645e-05
1979,-18200000.0,25207.0,1460000.0,0.000255,-5.347457627118645e-05
1980,-18200000.0,25526.0,1460000.0,0.000255,-5.347457627118645e-05
1981,-18200000.0,25845.0,1460000.0,0.000255,-5.347457627118645e-05
1982,-18200000.0,26165.0,1460000.0,0.0002549,-5.357457627118645e-05
1983,-18200000.0,26484.0,1460000.0,0.0002549,-5.357457627118645e-05
1984,-18200000.0,26803.0,1460000.0,0.0002549,-5.357457627118645e-05
1985,-18200000.0,27122.0,1460000.0,0.0002549,-5.357457627118645e-05
1986,-18200000.0,27441.0,1460000.0,0.0002549,-5.357457627118645e-05
1987,-18200000.0,27760.0,1460000.0,0.0002549,-5.357457627118645e-05
1988,-18200000.0,28079.0,1460000.0,0.0002549,-5.357457627118645e-05
1989,-18200000.0,28398.0,1460000.0,0.0002549,-5.357457627118645e-05
1990,-18200000.0,28717.0,1460000.0,0.0002549,-5.357457627118645e-05
1991,-18200000.0,29036.0,1460000.0,0.0002549,-5.357457627118645e-05
1992,-18200000.0,29355.0,1460000.0,0.0002549,-5.357457627118645e-05
